resid,lipid_type,mean_heads,mean_tails,std_heads,std_tails,ratio_heads_tails,ratio_std_heads_tails,corr_heads_tails,min_heads,max_heads,range_heads,min_tails,max_tails,range_tails,target
315,DPSM,1.7269470710783438e-05,1.6534143210131557e-05,2.1434810318025528e-05,2.388163824354716e-05,1.0444732751680352,0.8975435478685067,0.924262879350312,0.0,0.00015519561471871737,0.00015519561471871737,0.0,0.00018618960501490166,0.00018618960501490166,0
316,DPSM,1.7342410274023577e-05,1.6456521490160665e-05,2.154969248963724e-05,2.377473734089552e-05,1.0538320801508743,0.9064113803086722,0.9230178256172636,0.0,0.00015807768127474556,0.00015807768127474556,0.0,0.00018899277656425018,0.00018899277656425018,0
317,DPSM,1.7385143053635425e-05,1.6540503354263707e-05,2.1583179704298757e-05,2.388334106699663e-05,1.051064933229737,0.9036918094396613,0.9246014885242919,0.0,0.00016039383585785425,0.00016039383585785425,0.0,0.00018905725400882368,0.00018905725400882368,0
318,DPSM,1.716783943460344e-05,1.630992023693477e-05,2.1245277643303345e-05,2.3534563663665712e-05,1.0526010664188206,0.9027266426912037,0.9226457134923475,0.0,0.00015899941702561516,0.00015899941702561516,0.0,0.00018317331679566814,0.00018317331679566814,0
319,DPSM,1.723542695149599e-05,1.6292591499965e-05,2.1370872269784865e-05,2.349141455624136e-05,1.0578689677165856,0.9097311793898296,0.923401999908554,0.0,0.0001620424800739549,0.0001620424800739549,0.0,0.00018769057506418156,0.00018769057506418156,0
320,DPSM,1.726323579616027e-05,1.633616055133384e-05,2.141528044402494e-05,2.3562816462543074e-05,1.0567498857466076,0.9088591119006512,0.9235257936832622,0.0,0.00015687835452398346,0.00015687835452398346,0.0,0.00018446164309972866,0.00018446164309972866,0
321,DPSM,1.7242844388310295e-05,1.6202059832086048e-05,2.138039509099441e-05,2.3399421311525232e-05,1.0642377924171784,0.913714694322959,0.9218608406911271,0.0,0.0001681851087030732,0.0001681851087030732,0.0,0.0001856507242924819,0.0001856507242924819,0
322,DPSM,1.7292552010085123e-05,1.644968762858619e-05,2.147886212485597e-05,2.3760770976916233e-05,1.051238929305515,0.9039631814019354,0.9240416819174985,0.0,0.0001616394681167504,0.0001616394681167504,0.0,0.00019209431833025055,0.00019209431833025055,0
325,DPSM,1.723349604576823e-05,1.6258631405899593e-05,2.1348225536027072e-05,2.3407262567330337e-05,1.059959821680618,0.9120342660582158,0.9228664120170902,0.0,0.00015823782123851446,0.00015823782123851446,0.0,0.00018283127214989854,0.00018283127214989854,0
326,DPSM,1.7284432729943108e-05,1.644171429521636e-05,2.1431766912740434e-05,2.3754310665059978e-05,1.0512549007722347,0.9022264301807017,0.9232017823988388,0.0,0.00016368345059453732,0.00016368345059453732,0.0,0.00018372705786136022,0.00018372705786136022,0
328,DPSM,1.735174994614445e-05,1.6455849023990057e-05,2.155470864240269e-05,2.374717517279548e-05,1.0544427042839486,0.9076746385858787,0.9234144962956509,0.0,0.00016705788062107855,0.00016705788062107855,0.0,0.00018632389611953948,0.00018632389611953948,0
330,DPSM,1.7229575874048233e-05,1.6365847658796897e-05,2.1331121283400823e-05,2.3582575231663787e-05,1.0527762590278706,0.9045289190792026,0.9230992968687212,0.0,0.00016775590665891365,0.00016775590665891365,0.0,0.0001850749818963986,0.0001850749818963986,0
331,DPSM,1.727821099157826e-05,1.6354012699783346e-05,2.145981320867368e-05,2.35919382098301e-05,1.0565120199403513,0.9096248480225325,0.9235345877644225,0.0,0.00015658131258915658,0.00015658131258915658,0.0,0.00018586962646042007,0.00018586962646042007,0
332,DPSM,1.731624957267749e-05,1.6426599784504274e-05,2.149833456596674e-05,2.37069678140576e-05,1.0541590956037323,0.9068361139470059,0.9237761847285462,0.0,0.00016637666667401163,0.00016637666667401163,0.0,0.00018738980297099093,0.00018738980297099093,0
333,DPSM,1.718518346186491e-05,1.6373198867749813e-05,2.1309160888129085e-05,2.3582624054172303e-05,1.0495923002385599,0.9035958356109658,0.92312820454674,0.0,0.00015658131258915658,0.00015658131258915658,0.0,0.00018859264569494406,0.00018859264569494406,0
335,DPSM,1.7377237107578752e-05,1.653931167171875e-05,2.1585916344020212e-05,2.3922395023254683e-05,1.050662654679445,0.9023309047040146,0.9236258315837234,0.0,0.00016180068967546182,0.00016180068967546182,0.0,0.00018497796548935246,0.00018497796548935246,0
337,DPSM,1.7216369125477708e-05,1.6271146108222117e-05,2.133518373577984e-05,2.3500553425336695e-05,1.0580919752652183,0.907858778882105,0.9228758903241283,0.0,0.00015716564609209442,0.00015716564609209442,0.0,0.0001837423914463266,0.0001837423914463266,0
338,DPSM,1.720909570958379e-05,1.624587787834442e-05,2.1322343486972403e-05,2.3463876983412206e-05,1.0592899834931868,0.9087306203508584,0.9220314876318496,0.0,0.00015577334189756267,0.00015577334189756267,0.0,0.00018544765892167242,0.00018544765892167242,0
339,DPSM,1.7352832289820693e-05,1.650709105132529e-05,2.1602630144597714e-05,2.3834096648464347e-05,1.051235025957375,0.9063750333491071,0.9255997138125687,0.0,0.00016185556160134827,0.00016185556160134827,0.0,0.00019376470370703535,0.00019376470370703535,0
341,DPSM,1.7151467618087656e-05,1.6315444264030646e-05,2.1178361752836606e-05,2.3536668516794287e-05,1.0512412252175152,0.8998028645271126,0.9226800852843232,0.0,0.0001586031367575709,0.0001586031367575709,0.0,0.00018372705786136434,0.00018372705786136434,0
342,DPSM,1.7297793100517024e-05,1.6515713820598185e-05,2.1508670284569895e-05,2.3808247924262188e-05,1.0473536468610543,0.9034125632844712,0.9245695033670118,0.0,0.00015930373393185633,0.00015930373393185633,0.0,0.0001848765344497276,0.0001848765344497276,0
347,DPSM,1.7300231480054763e-05,1.6456907015951742e-05,2.1431367125335868e-05,2.373158593649763e-05,1.0512444083985881,0.903073531734591,0.9235376410810601,0.0,0.00015868171947573198,0.00015868171947573198,0.0,0.00018627007616668534,0.00018627007616668534,0
348,DPSM,1.7253867226517678e-05,1.645931158723038e-05,2.1360310702940547e-05,2.370611942154575e-05,1.0482739290204421,0.9010462793639195,0.9241168298445829,0.0,0.00015539532075276616,0.00015539532075276616,0.0,0.00018292829610804347,0.00018292829610804347,0
350,DPSM,1.7213956359185566e-05,1.6284375077774824e-05,2.1376221521583876e-05,2.3531867881128694e-05,1.05708424652288,0.9083945919450988,0.9221563579260729,0.0,0.00016295539545465324,0.00016295539545465324,0.0,0.00018575978275685176,0.00018575978275685176,0
351,DPSM,1.728910790796173e-05,1.6388456046080043e-05,2.1438933416310926e-05,2.36628933481073e-05,1.054956480302311,0.9060148774251963,0.923978154635807,0.0,0.00016259299063040017,0.00016259299063040017,0.0,0.0001864757493356108,0.0001864757493356108,0
352,DPSM,1.7171923593438175e-05,1.6202926460952563e-05,2.1233335347645596e-05,2.3364502402387527e-05,1.0598038344999465,0.908786114164188,0.9215035220156949,0.0,0.00015775103490403032,0.00015775103490403032,0.0,0.0001827276168617608,0.0001827276168617608,0
353,DPSM,1.7115081988337687e-05,1.6178442022327557e-05,2.1126230928424167e-05,2.333588206655192e-05,1.0578943241084333,0.9053110085221541,0.9211583835385146,0.0,0.00015263226975965178,0.00015263226975965178,0.0,0.00018486319865970995,0.00018486319865970995,0
359,DPSM,1.729438591633985e-05,1.642034392442904e-05,2.1464266867681213e-05,2.3681854571181725e-05,1.0532292134643093,0.9063592043927556,0.9228173569288667,0.0,0.00016959937816065615,0.00016959937816065615,0.0,0.0001900255239771738,0.0001900255239771738,0
360,DPSM,1.7361638752237313e-05,1.6481318332313072e-05,2.1617440962329537e-05,2.378358378917649e-05,1.0534132283701052,0.9089227743788247,0.9241732459350619,0.0,0.0001647812262160499,0.0001647812262160499,0.0,0.00018933600110924656,0.00018933600110924656,0
362,DPSM,1.7209820947480383e-05,1.6193742240361796e-05,2.1327109177969546e-05,2.3336886921401432e-05,1.0627451451330427,0.91387978395744,0.922891820278282,0.0,0.00015485160614668952,0.00015485160614668952,0.0,0.00018574699898079333,0.00018574699898079333,0
363,DPSM,1.7262085541607907e-05,1.6382445871380615e-05,2.1403630117417816e-05,2.3638204444955675e-05,1.0536940379436248,0.9054676791233731,0.9236069461468426,0.0,0.00015807768127474556,0.00015807768127474556,0.0,0.0001859604002295795,0.0001859604002295795,0
367,DPSM,1.7213224969270625e-05,1.6178113679012133e-05,2.1345404964567444e-05,2.3354380343900845e-05,1.0639821990867415,0.9139786476990361,0.9225721114272599,0.0,0.00016456822464494628,0.00016456822464494628,0.0,0.00018450165752668333,0.00018450165752668333,0
368,DPSM,1.7374336550325613e-05,1.642128693684527e-05,2.156901226628699e-05,2.3696552550527683e-05,1.0580374496314255,0.9102173077833081,0.9237840307740087,0.0,0.0001649906994062942,0.0001649906994062942,0.0,0.000187639800062504,0.000187639800062504,0
369,DPSM,1.7203055411763903e-05,1.6198109480943733e-05,2.129271630105464e-05,2.3381022811514425e-05,1.062040939530779,0.9106836973174947,0.9220273089117791,0.0,0.00015775722485745117,0.00015775722485745117,0.0,0.00018507498189640275,0.00018507498189640275,0
370,DPSM,1.7215992082354327e-05,1.626242191621357e-05,2.1297304600662337e-05,2.345739616482056e-05,1.0586364178136376,0.9079142651221559,0.9223002197369248,0.0,0.00015990273437135083,0.00015990273437135083,0.0,0.0001832133497780378,0.0001832133497780378,0
371,DPSM,1.7315539535104154e-05,1.6394845221951083e-05,2.1510686440857344e-05,2.3656606726742495e-05,1.0561575483445462,0.9092887534263608,0.9230288390905265,0.0,0.00015882017506819887,0.00015882017506819887,0.0,0.00018457092482783687,0.00018457092482783687,0
372,DPSM,1.726978735397995e-05,1.6329176627411467e-05,2.140928107309606e-05,2.3558267202726342e-05,1.0576030713630409,0.9087799577474194,0.9229064501084426,0.0,0.00016274966732751368,0.00016274966732751368,0.0,0.00018660832888808376,0.00018660832888808376,0
374,DPSM,1.7359743608158323e-05,1.6435460440717754e-05,2.1589985989875005e-05,2.371345858579734e-05,1.056237132557036,0.9104528515636204,0.9244377441716374,0.0,0.0001647311691918156,0.0001647311691918156,0.0,0.00018461497779889718,0.00018461497779889718,0
376,DPSM,1.7310148180481898e-05,1.641991110456465e-05,2.1473697146388506e-05,2.3676411659274446e-05,1.0542169242115913,0.9069658635529299,0.9238901312877619,0.0,0.00016054308861914593,0.00016054308861914593,0.0,0.00018193461304726125,0.00018193461304726125,0
377,DPSM,1.7271524433126145e-05,1.6338875963840748e-05,2.13819563864793e-05,2.3530045942934797e-05,1.0570815563658984,0.9087086543874561,0.9228750885717305,0.0,0.00015741052854392843,0.00015741052854392843,0.0,0.00018277496140887495,0.00018277496140887495,0
378,DPSM,1.7306623898053124e-05,1.6445584857725366e-05,2.148009200182978e-05,2.372465012021958e-05,1.0523568512629262,0.9053913079006021,0.924033661827978,0.0,0.00016158602238360213,0.00016158602238360213,0.0,0.00018844834527811016,0.00018844834527811016,0
381,DPSM,1.7430852720466287e-05,1.6656405671610275e-05,2.173981462815027e-05,2.402747044885255e-05,1.046495448305273,0.9047899850476548,0.9255825802182085,0.0,0.00016501934803343462,0.00016501934803343462,0.0,0.0001977128873248903,0.0001977128873248903,0
382,DPSM,1.7276913977134907e-05,1.6306037913858494e-05,2.1458042441027703e-05,2.3514531763477008e-05,1.0595408932817005,0.9125438965515161,0.9228191535822607,0.0,0.0001620424800739549,0.0001620424800739549,0.0,0.00018558508576741798,0.00018558508576741798,0
383,DPSM,1.7221697551671562e-05,1.6354470354926546e-05,2.136114505213165e-05,2.3613005275809868e-05,1.053026920341922,0.904634746938158,0.9225879886098614,0.0,0.00015437293848289391,0.00015437293848289391,0.0,0.00018857432491983437,0.00018857432491983437,0
384,DPSM,1.7273604684198416e-05,1.6372921858435916e-05,2.1441832939010147e-05,2.3614983292792463e-05,1.055010512695902,0.9079757827122586,0.9236555581492394,0.0,0.0001634118531450024,0.0001634118531450024,0.0,0.00018122368585878336,0.00018122368585878336,0
385,DPSM,1.7159885849006528e-05,1.6217160909100772e-05,2.1155096342892245e-05,2.336152258720634e-05,1.0581313181258944,0.9055529777189087,0.9217610248334999,0.0,0.00015647076419441245,0.00015647076419441245,0.0,0.0001817016185146953,0.0001817016185146953,0
386,DPSM,1.734831981223575e-05,1.6592237950258384e-05,2.1516500509315866e-05,2.3951004131350845e-05,1.0455684076038454,0.8983548410461707,0.9237845893822988,0.0,0.00016127270619132193,0.00016127270619132193,0.0,0.00018967651147480427,0.00018967651147480427,0
387,DPSM,1.7385311791685976e-05,1.6561273210312107e-05,2.1578564474727386e-05,2.3878313369277573e-05,1.0497569583515336,0.9036888050263592,0.9241580340110813,0.0,0.0001628698000484089,0.0001628698000484089,0.0,0.0001860434746933083,0.0001860434746933083,0
392,DPSM,1.7204495169224563e-05,1.6272681472110045e-05,2.1300059468909905e-05,2.34915532691725e-05,1.05726245540488,0.9067114134535136,0.9222459889071885,0.0,0.00016127270619131835,0.00016127270619131835,0.0,0.00018196115300681717,0.00018196115300681717,0
394,DPSM,1.730077264463405e-05,1.6268976343800804e-05,2.144599770064607e-05,2.3463884543041324e-05,1.0634210954044694,0.9140003080609388,0.9223833867515726,0.0,0.00016432476852570074,0.00016432476852570074,0.0,0.0001793488811633914,0.0001793488811633914,0
395,DPSM,1.7310108371566477e-05,1.6428513330618266e-05,2.1488259439733922e-05,2.3688297825496284e-05,1.0536624966122259,0.9071255181790898,0.9234202374588815,0.0,0.00016300834799425615,0.00016300834799425615,0.0,0.0001840016390022231,0.0001840016390022231,0
396,DPSM,1.7270351965996044e-05,1.6237319012799013e-05,2.141435953281895e-05,2.343961002627469e-05,1.0636209064059619,0.9135970909419768,0.9222173324370293,0.0,0.00015565207240906653,0.00015565207240906653,0.0,0.0001879913753721819,0.0001879913753721819,0
397,DPSM,1.7358732054709866e-05,1.643043049189324e-05,2.1598186850836482e-05,2.372531187552258e-05,1.05649891908034,0.910343643285016,0.9233669053839738,0.0,0.00016456822464494628,0.00016456822464494628,0.0,0.00018874334087367063,0.00018874334087367063,0
398,DPSM,1.7221570348331308e-05,1.638402889816994e-05,2.1369430508075906e-05,2.362355921650968e-05,1.051119383111862,0.9045813254567312,0.9232745114536833,0.0,0.00016457574763549895,0.00016457574763549895,0.0,0.00018559946363609056,0.00018559946363609056,0
399,DPSM,1.716587464040435e-05,1.6258733532291375e-05,2.1280388420719064e-05,2.341668302570552e-05,1.0557940817660432,0.9087704008872071,0.9239876599522135,0.0,0.00015868171947573553,0.00015868171947573553,0.0,0.00018465351074275468,0.00018465351074275468,0
400,DPSM,1.7265760885761896e-05,1.6419343720561185e-05,2.1426375338672948e-05,2.370247307635059e-05,1.0515499997810986,0.9039721412045968,0.9231313524507728,0.0,0.00016659253833522969,0.00016659253833522969,0.0,0.0001841549737013875,0.0001841549737013875,0
401,DPSM,1.7330354067665627e-05,1.6514198080753404e-05,2.150688598189263e-05,2.3817218621802647e-05,1.049421472536618,0.9029973786361811,0.9239633354971594,0.0,0.00016368854683962027,0.00016368854683962027,0.0,0.00018860167997727446,0.00018860167997727446,0
402,DPSM,1.7333760877398408e-05,1.6346116283953064e-05,2.154634135477677e-05,2.3566775885701988e-05,1.0604207492647604,0.9142676732394686,0.9234601831816797,0.0,0.0001628698000484089,0.0001628698000484089,0.0,0.00018966466687310904,0.00018966466687310904,0
403,DPSM,1.725048361261097e-05,1.6402123544400336e-05,2.14140731217119e-05,2.368230303771127e-05,1.0517225751844956,0.9042225786745706,0.9235293354282085,0.0,0.00015658131258915658,0.00015658131258915658,0.0,0.00018419614822186143,0.00018419614822186143,0
404,DPSM,1.728007642837352e-05,1.622457854868079e-05,2.149061892903478e-05,2.343511516252398e-05,1.0650554882843815,0.9170263845513881,0.9231421842148346,0.0,0.00016547244565947894,0.00016547244565947894,0.0,0.00018648744436920446,0.00018648744436920446,0
406,DPSM,1.7274558932507575e-05,1.635005658554912e-05,2.1425517320427512e-05,2.3619726357569885e-05,1.056544290358944,0.9071026901867917,0.9217219401377047,0.0,0.00016193911547670372,0.00016193911547670372,0.0,0.0001836941033322177,0.0001836941033322177,0
407,DPSM,1.7150340541835565e-05,1.6256236368487217e-05,2.118411065400465e-05,2.345753483046901e-05,1.0550006873104758,0.9030834146514232,0.9219152869028143,0.0,0.00015623420977299576,0.00015623420977299576,0.0,0.00018634138257912208,0.00018634138257912208,0
408,DPSM,1.725690395257053e-05,1.6525403294593608e-05,2.1390027788428446e-05,2.3827022529555638e-05,1.0442652227565445,0.8977213901525345,0.9240104678148489,0.0,0.00015914706176158814,0.00015914706176158814,0.0,0.00018430830840056016,0.00018430830840056016,0
409,DPSM,1.72750134281376e-05,1.639928738574339e-05,2.139960880882259e-05,2.3650534238185573e-05,1.0534002497666768,0.9048255990036498,0.923616694279764,0.0,0.0001561085300994157,0.0001561085300994157,0.0,0.00018393076166414276,0.00018393076166414276,0
413,DPSM,1.7289347408432093e-05,1.6333622735508675e-05,2.1448812283745148e-05,2.3531987491143383e-05,1.0585127187274694,0.9114747444013274,0.9226018375417503,0.0,0.0001642658269059667,0.0001642658269059667,0.0,0.0001884378077263974,0.0001884378077263974,0
415,DPSM,1.725179090680823e-05,1.630325002125515e-05,2.1326525740517458e-05,2.347102089772529e-05,1.0581810917649201,0.9086322164445916,0.9223863540903813,0.0,0.00015807768127474556,0.00015807768127474556,0.0,0.00018503137241827845,0.00018503137241827845,0
417,DPSM,1.724455183101044e-05,1.627893927485261e-05,2.1377852538367785e-05,2.3491625498839565e-05,1.059316675359155,0.9100201490707318,0.9222356860346578,0.0,0.0001625792324662664,0.0001625792324662664,0.0,0.00018384830430305047,0.00018384830430305047,0
418,DPSM,1.7278656944265585e-05,1.644950538151006e-05,2.139285842868828e-05,2.370117591459475e-05,1.0504058659227242,0.9026074700164961,0.9238388741778726,0.0,0.0001614737731908511,0.0001614737731908511,0.0,0.00018328683179811257,0.00018328683179811257,0
419,DPSM,1.7309862531838816e-05,1.6306385744044707e-05,2.150866363028247e-05,2.3519053974955676e-05,1.0615388844312474,0.914520781881194,0.9230773261050852,0.0,0.00016185556160134827,0.00016185556160134827,0.0,0.0001824682920105379,0.0001824682920105379,0
421,DPSM,1.7206291043988857e-05,1.622907584625164e-05,2.1323615657153966e-05,2.3420939260387843e-05,1.0602138536411438,0.9104509183036433,0.9229613798158487,0.0,0.00015961240404744072,0.00015961240404744072,0.0,0.00018599499009141387,0.00018599499009141387,0
422,DPSM,1.7178345637370586e-05,1.6137457331692256e-05,2.128697244670327e-05,2.330145663964623e-05,1.0645013823605367,0.9135468557139291,0.922124499000308,0.0,0.00015552601449961956,0.00015552601449961956,0.0,0.0001801406558820879,0.0001801406558820879,0
425,DPSM,1.7204779532144167e-05,1.624514556968617e-05,2.132975331207206e-05,2.344983827932484e-05,1.0590720445281019,0.9095906358927001,0.9225597478715336,0.0,0.00015365147114586447,0.00015365147114586447,0.0,0.0001823991269529138,0.0001823991269529138,0
428,DPSM,1.7304577774419124e-05,1.6392697445225316e-05,2.143220810002924e-05,2.3630771031664177e-05,1.055627228663298,0.9069618621970075,0.9234265590622226,0.0,0.00015682035033232514,0.00015682035033232514,0.0,0.00018738686863203888,0.00018738686863203888,0
429,DPSM,1.724278404552279e-05,1.6318259997637073e-05,2.1374251990663442e-05,2.3523123662421996e-05,1.0566557983522502,0.9086485407891912,0.9226966511038253,0.0,0.00015309761204550435,0.00015309761204550435,0.0,0.00018200828791302827,0.00018200828791302827,0
430,DPSM,1.7376310582184402e-05,1.6553696388667715e-05,2.1646445561024415e-05,2.3917637508993652e-05,1.0496936861835784,0.9050411251063066,0.9248986575178505,0.0,0.00016180068967546182,0.00016180068967546182,0.0,0.00018890834937561573,0.00018890834937561573,0
431,DPSM,1.7322705771261466e-05,1.6340850677554812e-05,2.1520032988148567e-05,2.3592149287506555e-05,1.0600859228862114,0.9121692443487844,0.9229822386450757,0.0,0.00016366400363041362,0.00016366400363041362,0.0,0.00018627007616668534,0.00018627007616668534,0
433,DPSM,1.7244099741516142e-05,1.636260243009522e-05,2.135477114014415e-05,2.3606606194645767e-05,1.053872684078641,0.9046099623158725,0.9225988040296607,0.0,0.00016249893776430405,0.00016249893776430405,0.0,0.0001850007970929455,0.0001850007970929455,0
434,DPSM,1.7335683130617875e-05,1.6503839488242353e-05,2.152858336018979e-05,2.3843082755072345e-05,1.0504030376063789,0.9029278462580443,0.9235141807553218,0.0,0.00015990273437135083,0.00015990273437135083,0.0,0.00018466523858235855,0.00018466523858235855,0
436,DPSM,1.735181982290628e-05,1.6365287138511004e-05,2.159586588333444e-05,2.363213094339964e-05,1.0602820271985178,0.9138348943249267,0.9237777463611997,0.0,0.00016314722790454787,0.00016314722790454787,0.0,0.0001819201528534705,0.0001819201528534705,0
438,DPSM,1.7330501745041546e-05,1.6369908046312362e-05,2.15096522385879e-05,2.363352538675503e-05,1.0586804578261255,0.9101330371406454,0.9239018030061039,0.0,0.00016210935029150838,0.00016210935029150838,0.0,0.0001813740789590811,0.0001813740789590811,0
440,DPSM,1.7195820029750267e-05,1.621380866151104e-05,2.1286480867738944e-05,2.3382030298629854e-05,1.0605663597455892,0.9103777813933589,0.9225315836007764,0.0,0.00015659094047259066,0.00015659094047259066,0.0,0.0001807725065578901,0.0001807725065578901,0
441,DPSM,1.7305176327548057e-05,1.6369085446856342e-05,2.1502637992530505e-05,2.364182028565392e-05,1.0571865107388445,0.9095170224933361,0.9231915193328873,0.0,0.00016682877718127796,0.00016682877718127796,0.0,0.00018239542783499165,0.00018239542783499165,0
442,DPSM,1.7314410112144454e-05,1.6477831309531997e-05,2.1504971073139393e-05,2.3744228327940154e-05,1.0507699579451646,0.9056925656259043,0.9246129164122135,0.0,0.00016586840768956866,0.00016586840768956866,0.0,0.00018384024024815424,0.00018384024024815424,0
443,DPSM,1.724827677688947e-05,1.6342112411753395e-05,2.1372720629558516e-05,2.3581821880875565e-05,1.0554496470410002,0.9063218583162741,0.9233921897510196,0.0,0.00016054308861914593,0.00016054308861914593,0.0,0.00018573547886771571,0.00018573547886771571,0
447,DPSM,1.7313967987359036e-05,1.63590006917642e-05,2.151207384849144e-05,2.360743580858371e-05,1.0583756498082189,0.9112414420150454,0.9236637941738282,0.0,0.00017171130347960823,0.00017171130347960823,0.0,0.00018618665816860896,0.00018618665816860896,0
448,DPSM,1.7304011552663024e-05,1.6500188023208817e-05,2.146930264712744e-05,2.3774377449468595e-05,1.0487160224067487,0.9030437365924516,0.924022025994218,0.0,0.00015635500804647254,0.00015635500804647254,0.0,0.00018768167178226337,0.00018768167178226337,0
449,DPSM,1.7225109896817797e-05,1.64069494837947e-05,2.136115095026606e-05,2.3664859157259567e-05,1.049866699097916,0.9026527818448137,0.9228132892640798,0.0,0.00015929005724296043,0.00015929005724296043,0.0,0.00018461497779889718,0.00018461497779889718,0
451,DPSM,1.731404603644486e-05,1.6420832013366134e-05,2.1463829888987606e-05,2.368062712098121e-05,1.0543951745168376,0.9063877311750116,0.9234751935067975,0.0,0.00016227517850148955,0.00016227517850148955,0.0,0.00018397657484436002,0.00018397657484436002,0
453,DPSM,1.724075952068849e-05,1.622350832087666e-05,2.1356571513974722e-05,2.336792666191194e-05,1.062702294700513,0.9139266749233862,0.9220196586525996,0.0,0.00015895375671929533,0.00015895375671929533,0.0,0.0001833623037209468,0.0001833623037209468,0
454,DPSM,1.7235326446823085e-05,1.62763904016727e-05,2.1370549938187884e-05,2.3495769467089832e-05,1.0589157682683648,0.9095488431703116,0.9225086335246176,0.0,0.0001628698000484089,0.0001628698000484089,0.0,0.00019036313903766854,0.00019036313903766854,0
455,DPSM,1.7268942493676292e-05,1.638634529176638e-05,2.1435845439348325e-05,2.3636352650090162e-05,1.0538617480710228,0.906901574734567,0.9233657646780882,0.0,0.0001606997037672308,0.0001606997037672308,0.0,0.00018556463003918273,0.00018556463003918273,0
457,DPSM,1.7286026425218923e-05,1.6361619660664596e-05,2.1434295811785106e-05,2.3599976420758123e-05,1.0564984875413477,0.90823378081564,0.9235291312144197,0.0,0.00015600088201965097,0.00015600088201965097,0.0,0.00018410707343549163,0.00018410707343549163,0
458,DPSM,1.7228683993742567e-05,1.6366083871848684e-05,2.13092415361109e-05,2.3601185041004295e-05,1.0527065685748833,0.9028886261045193,0.922562602377317,0.0,0.00015914706176158814,0.00015914706176158814,0.0,0.00019021418509475958,0.00019021418509475958,0
459,DPSM,1.7228314236054005e-05,1.6276426491844714e-05,2.134335600998785e-05,2.347883390553164e-05,1.0584826002615644,0.9090466799102543,0.9221894148216254,0.0,0.00016100843090499493,0.00016100843090499493,0.0,0.000184349804310612,0.000184349804310612,0
461,DPSM,1.731455720352527e-05,1.6431370412211543e-05,2.146182492110411e-05,2.3661941538172524e-05,1.0537500384421592,0.9070187620268149,0.9235537127542672,0.0,0.00016249893776430405,0.00016249893776430405,0.0,0.0001870831621998962,0.0001870831621998962,0
462,DPSM,1.7339208551274355e-05,1.643864965943935e-05,2.154065818993175e-05,2.3679868725937674e-05,1.054783021141757,0.9096612164212403,0.924262150470438,0.0,0.00016523768390639906,0.00016523768390639906,0.0,0.00018844984114453828,0.00018844984114453828,0
463,DPSM,1.7248221473928367e-05,1.611622317260249e-05,2.1368044994165792e-05,2.325515677278939e-05,1.0702396764553541,0.9188519003736974,0.9214409496299866,0.0,0.00015753029024120855,0.00015753029024120855,0.0,0.00018529069239635467,0.00018529069239635467,0
466,DPSM,1.730153952925608e-05,1.638714138800375e-05,2.1447556677760505e-05,2.3599061721133947e-05,1.055799734657914,0.9088309073980395,0.9232559261121583,0.0,0.00015839081855116154,0.00015839081855116154,0.0,0.00018573547886771571,0.00018573547886771571,0
468,DPSM,1.7200845497833734e-05,1.6141762754661654e-05,2.1300544126502478e-05,2.327024147089225e-05,1.0656113436474726,0.9153555262048491,0.9221863355701246,0.0,0.00015570373967671195,0.00015570373967671195,0.0,0.00018237571250168043,0.00018237571250168043,0
469,DPSM,1.7238255167719013e-05,1.6343516457696504e-05,2.137214827784572e-05,2.3589531080781976e-05,1.0547457893984105,0.9060014039557266,0.9232051284330991,0.0,0.00016432476852570074,0.00016432476852570074,0.0,0.00018559661286458138,0.00018559661286458138,0
470,DPSM,1.7267239887035735e-05,1.6405134087057477e-05,2.1403642219631206e-05,2.3689185019445477e-05,1.0525509755301787,0.903519568193749,0.9235130938155891,0.0,0.00015612292182205147,0.00015612292182205147,0.0,0.0001909197767223156,0.0001909197767223156,0
472,DPSM,1.7300929310653943e-05,1.6410557094272444e-05,2.147588662565616e-05,2.368346920714682e-05,1.054256062805586,0.9067880401227498,0.9234540698939205,0.0,0.00015485160614668952,0.00015485160614668952,0.0,0.0001847170617437734,0.0001847170617437734,0
473,DPSM,1.7261824153737412e-05,1.6280365548945487e-05,2.1337642349527192e-05,2.3479998558673713e-05,1.0602848014586193,0.9087582478426041,0.9228322230726909,0.0,0.00015643023551415223,0.00015643023551415223,0.0,0.00018678823056979995,0.00018678823056979995,0
475,DPSM,1.733340024518811e-05,1.629007012427001e-05,2.1485002163893778e-05,2.348051516669364e-05,1.0640469999796796,0.9150140876964049,0.9230516329790173,0.0,0.00016321189312314726,0.00016321189312314726,0.0,0.00018207200606954182,0.00018207200606954182,0
476,DPSM,1.731992023932923e-05,1.646197909938797e-05,2.1461335499132704e-05,2.372646227602514e-05,1.0521165246755266,0.9045316258892385,0.9235013923390651,0.0,0.00016166487259869908,0.00016166487259869908,0.0,0.0001880782108103136,0.0001880782108103136,0
477,DPSM,1.7348627368275576e-05,1.6413218892055706e-05,2.156137495795807e-05,2.3652116217102046e-05,1.056991165619111,0.9116044737835242,0.9239451668058883,0.0,0.00016249893776430405,0.00016249893776430405,0.0,0.00018341433095436628,0.00018341433095436628,0
